# AGSS09p2-Free-Opal-D5-PartIon-New
#
# 1: num      2:age           3:log(Te)         4:log(L/Lo)       5:Xc         6:NmuMax         7:Rmax  8:Tmax         9:NTmax         10:CpMax         11:KappaMax         12:RhoMax    13:R (Ro)    14:log g    15:(Z/X)s       16:Int((Nmu/r)^1.5)         17:RConv    18: Zs    19: Xs    20: Mass    21: C12(0)    22: Mover    22: He3(0)
  302     4.50128E+06     3.62544E+00    -3.56030E-01     7.42458E-01     3.89444E-06     2.37729E+10     3.83216E+06     1.49272E-04     3.51920E+08     6.05968E+00     2.61054E+00     1.24094E+00     4.12546E+00     1.01967E-02     1.23027E-27     5.51344E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12814E-05
  303     4.59016E+06     3.62529E+00    -3.61893E-01     7.42458E-01     4.51341E-06     2.59104E+10     3.72757E+06     9.16088E-05     3.51999E+08     6.49338E+00     2.51574E+00     1.23345E+00     4.13072E+00     1.01967E-02     1.34432E-27     5.54695E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12819E-05
  304     4.68112E+06     3.62515E+00    -3.67755E-01     7.42458E-01     4.47473E-06     2.51490E+10     3.78569E+06     1.37840E-04     3.51958E+08     6.27612E+00     2.60179E+00     1.22598E+00     4.13599E+00     1.01967E-02     1.46782E-27     5.58071E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12824E-05
  305     4.77422E+06     3.62500E+00    -3.73615E-01     7.42458E-01     5.02428E-06     2.63961E+10     3.72500E+06     9.64738E-05     3.52007E+08     6.54526E+00     2.55644E+00     1.21856E+00     4.14127E+00     1.01967E-02     1.60185E-27     5.61472E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12830E-05
  306     4.86954E+06     3.62486E+00    -3.79475E-01     7.42458E-01     5.03462E-06     2.60454E+10     3.75980E+06     1.30515E-04     3.51982E+08     6.42005E+00     2.61712E+00     1.21117E+00     4.14655E+00     1.01967E-02     1.74702E-27     5.64898E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12837E-05
  307     4.96714E+06     3.62471E+00    -3.85333E-01     7.42458E-01     5.15962E-06     2.58708E+10     3.78373E+06     1.50587E-04     3.51966E+08     6.34345E+00     2.66738E+00     1.20381E+00     4.15184E+00     1.01967E-02     1.90445E-27     5.68351E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12844E-05
  308     5.06710E+06     3.62458E+00    -3.91190E-01     7.42458E-01     5.26579E-06     2.64980E+10     3.75751E+06     1.38023E-04     3.51990E+08     6.46979E+00     2.65956E+00     1.19649E+00     4.15714E+00     1.01967E-02     2.07559E-27     5.71829E-01     7.57062E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12851E-05
  309     5.16950E+06     3.62444E+00    -3.97045E-01     7.42458E-01     5.42212E-06     2.66958E+10     3.75739E+06     1.42785E-04     3.51992E+08     6.49047E+00     2.68215E+00     1.18919E+00     4.16245E+00     1.01967E-02     2.26213E-27     5.75335E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12859E-05
  310     5.27444E+06     3.62430E+00    -4.02899E-01     7.42458E-01     5.54238E-06     2.69162E+10     3.75528E+06     1.46199E-04     3.51997E+08     6.51944E+00     2.70253E+00     1.18194E+00     4.16777E+00     1.01967E-02     2.46589E-27     5.78869E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12868E-05
  311     5.38198E+06     3.62417E+00    -4.08752E-01     7.42458E-01     5.64305E-06     2.70983E+10     3.75520E+06     1.51361E-04     3.52000E+08     6.54003E+00     2.72541E+00     1.17471E+00     4.17310E+00     1.01967E-02     2.68704E-27     5.82430E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12878E-05
  312     5.49224E+06     3.62405E+00    -4.14603E-01     7.42458E-01     5.75485E-06     2.76714E+10     3.72724E+06     1.31466E-04     3.52026E+08     6.67926E+00     2.71539E+00     1.16751E+00     4.17844E+00     1.01967E-02     2.92412E-27     5.86021E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12888E-05
  313     5.60531E+06     3.62392E+00    -4.20452E-01     7.42458E-01     5.83103E-06     2.78575E+10     3.72537E+06     1.35060E-04     3.52031E+08     6.70794E+00     2.73606E+00     1.16034E+00     4.18379E+00     1.01967E-02     3.18295E-27     5.89640E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12899E-05
  314     5.72128E+06     3.62380E+00    -4.26300E-01     7.42458E-01     6.23622E-06     2.39466E+10     3.99362E+06     2.62042E-04     3.51822E+08     5.73935E+00     3.12690E+00     1.15321E+00     4.18915E+00     1.01967E-02     3.46636E-27     5.93290E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12911E-05
  315     5.84028E+06     3.62368E+00    -4.32146E-01     7.42458E-01     6.64892E-06     2.41467E+10     3.99525E+06     2.70077E-04     3.51822E+08     5.75276E+00     3.15678E+00     1.14610E+00     4.19452E+00     1.01967E-02     3.77479E-27     5.96970E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12924E-05
  316     5.96241E+06     3.62356E+00    -4.37990E-01     7.42458E-01     6.92895E-06     2.46318E+10     3.97866E+06     2.75110E-04     3.51835E+08     5.82315E+00     3.15811E+00     1.13902E+00     4.19990E+00     1.01967E-02     4.10935E-27     6.00682E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12938E-05
  317     6.08781E+06     3.62345E+00    -4.43832E-01     7.42458E-01     6.96078E-06     2.49326E+10     3.97251E+06     2.81917E-04     3.51841E+08     5.86125E+00     3.17582E+00     1.13196E+00     4.20530E+00     1.01967E-02     4.47158E-27     6.04426E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12953E-05
  318     6.21659E+06     3.62335E+00    -4.49672E-01     7.42458E-01     6.88000E-06     2.54887E+10     3.94862E+06     2.84672E-04     3.51860E+08     5.95739E+00     3.16555E+00     1.12493E+00     4.21071E+00     1.01967E-02     4.86346E-27     6.08203E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12969E-05
  319     6.34891E+06     3.62324E+00    -4.55510E-01     7.42458E-01     6.47181E-06     2.56492E+10     3.95002E+06     2.93249E-04     3.51860E+08     5.97162E+00     3.19500E+00     1.11792E+00     4.21613E+00     1.01967E-02     5.28731E-27     6.12014E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.12987E-05
  320     6.48490E+06     3.62314E+00    -4.61345E-01     7.42458E-01     6.37293E-06     2.61829E+10     3.92486E+06     2.94760E-04     3.51881E+08     6.07482E+00     3.18253E+00     1.11094E+00     4.22158E+00     1.01967E-02     5.74714E-27     6.15860E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13007E-05
  321     6.62473E+06     3.62305E+00    -4.67178E-01     7.42458E-01     6.33790E-06     2.66910E+10     3.89966E+06     2.95082E-04     3.51903E+08     6.18132E+00     3.17012E+00     1.10398E+00     4.22703E+00     1.01967E-02     6.24950E-27     6.19742E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13028E-05
  322     6.76857E+06     3.62296E+00    -4.73008E-01     7.42458E-01     6.09240E-06     2.72042E+10     3.87221E+06     2.93202E-04     3.51928E+08     6.29930E+00     3.15440E+00     1.09705E+00     4.23251E+00     1.01967E-02     6.80470E-27     6.23661E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13051E-05
  323     6.91660E+06     3.62288E+00    -4.78836E-01     7.42458E-01     5.87049E-06     1.91107E+10     4.40047E+06     3.46779E-04     3.51545E+08     4.83750E+00     4.21629E+00     1.09013E+00     4.23800E+00     1.01967E-02     7.41739E-27     6.27618E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13076E-05
  324     7.06900E+06     3.62280E+00    -4.84660E-01     7.42458E-01     6.03017E-06     2.78337E+10     3.84342E+06     2.97892E-04     3.51957E+08     6.44587E+00     3.16282E+00     1.08323E+00     4.24352E+00     1.01967E-02     8.07548E-27     6.31614E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13103E-05
  325     7.22601E+06     3.62273E+00    -4.90482E-01     7.42458E-01     6.06999E-06     2.03134E+10     4.36706E+06     3.75861E-04     3.51564E+08     4.94572E+00     4.21541E+00     1.07635E+00     4.24905E+00     1.01967E-02     8.79620E-27     6.35651E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13133E-05
  326     7.38782E+06     3.62266E+00    -4.96300E-01     7.42458E-01     6.17124E-06     2.08555E+10     4.35104E+06     3.89907E-04     3.51574E+08     4.99941E+00     4.21636E+00     1.06949E+00     4.25461E+00     1.01967E-02     9.59141E-27     6.39730E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13166E-05
  327     7.55469E+06     3.62260E+00    -5.02115E-01     7.42458E-01     6.30162E-06     2.12781E+10     4.34071E+06     4.03367E-04     3.51579E+08     5.04064E+00     4.23086E+00     1.06264E+00     4.26018E+00     1.01967E-02     1.04669E-26     6.43853E-01     7.57061E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13201E-05
  328     7.72688E+06     3.62255E+00    -5.07926E-01     7.42457E-01     6.49587E-06     2.18043E+10     4.32252E+06     4.17267E-04     3.51591E+08     5.10062E+00     4.22625E+00     1.05581E+00     4.26579E+00     1.01967E-02     1.14288E-26     6.48020E-01     7.57060E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13240E-05
  329     7.90466E+06     3.62251E+00    -5.13733E-01     7.42457E-01     6.74463E-06     2.23208E+10     4.30324E+06     4.30992E-04     3.51604E+08     5.16408E+00     4.21881E+00     1.04899E+00     4.27142E+00     1.01967E-02     1.24823E-26     6.52235E-01     7.57060E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13283E-05
  330     8.08835E+06     3.62247E+00    -5.19536E-01     7.42457E-01     6.87054E-06     2.27994E+10     4.28482E+06     4.44500E-04     3.51616E+08     5.22644E+00     4.21322E+00     1.04218E+00     4.27708E+00     1.01967E-02     1.36358E-26     6.56497E-01     7.57060E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13330E-05
  331     8.27828E+06     3.62244E+00    -5.25334E-01     7.42457E-01     6.86685E-06     2.32744E+10     4.26505E+06     4.57856E-04     3.51630E+08     5.29308E+00     4.20413E+00     1.03537E+00     4.28277E+00     1.01967E-02     1.49027E-26     6.60811E-01     7.57060E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13382E-05
  332     8.47482E+06     3.62243E+00    -5.31127E-01     7.42457E-01     7.24784E-06     3.11847E+10     3.59364E+06     4.21878E-09     3.52228E+08     7.74180E+00     3.00413E+00     1.02858E+00     4.28849E+00     1.01967E-02     1.61706E-26     6.65177E-01     7.57060E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13439E-05
  333     8.67838E+06     3.62242E+00    -5.36915E-01     7.42457E-01     7.76984E-06     3.12864E+10     3.58755E+06     4.00801E-09     3.52239E+08     7.79481E+00     3.01758E+00     1.02178E+00     4.29424E+00     1.01967E-02     1.68473E-26     6.69599E-01     7.57060E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13502E-05
  334     8.88941E+06     3.62242E+00    -5.42696E-01     7.42457E-01     8.92306E-06     3.13858E+10     3.58114E+06     4.73751E-09     3.52250E+08     7.84963E+00     3.03029E+00     1.01499E+00     4.30003E+00     1.01966E-02     1.75446E-26     6.74079E-01     7.57060E-03     7.42459E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13571E-05
  335     9.10841E+06     3.62244E+00    -5.48472E-01     7.42457E-01     9.16957E-06     3.14830E+10     3.57442E+06     4.86920E-09     3.52261E+08     7.90630E+00     3.04222E+00     1.00820E+00     4.30586E+00     1.01966E-02     1.82389E-26     6.78620E-01     7.57060E-03     7.42460E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13649E-05
  336     9.33592E+06     3.62246E+00    -5.54240E-01     7.42457E-01     9.90153E-06     3.15780E+10     3.56736E+06     4.12603E-09     3.52272E+08     7.96492E+00     3.05329E+00     1.00141E+00     4.31174E+00     1.01966E-02     1.89644E-26     6.83225E-01     7.57060E-03     7.42460E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13734E-05
  337     9.57258E+06     3.62250E+00    -5.60000E-01     7.42457E-01     1.06333E-05     3.16711E+10     3.55992E+06     4.13920E-09     3.52285E+08     8.02576E+00     3.06339E+00     9.94603E-01     4.31766E+00     1.01966E-02     1.97050E-26     6.87898E-01     7.57059E-03     7.42460E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13830E-05
  338     9.81908E+06     3.62256E+00    -5.65752E-01     7.42457E-01     1.19961E-05     3.17626E+10     3.55206E+06     5.61860E-09     3.52297E+08     8.08903E+00     3.07243E+00     9.87788E-01     4.32363E+00     1.01966E-02     2.04453E-26     6.92644E-01     7.57059E-03     7.42460E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.13936E-05
  339     1.00762E+07     3.62263E+00    -5.71494E-01     7.42457E-01     1.20864E-05     3.18149E+10     3.54836E+06     7.14185E-05     3.52305E+08     8.12859E+00     3.08635E+00     9.80958E-01     4.32966E+00     1.01966E-02     2.11617E-26     6.97467E-01     7.57059E-03     7.42460E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.14056E-05
  340     1.03449E+07     3.62272E+00    -5.77226E-01     7.42456E-01     1.26211E-05     3.18359E+10     3.54801E+06     1.22592E-04     3.52309E+08     8.14856E+00     3.10423E+00     9.74108E-01     4.33575E+00     1.01966E-02     2.18483E-26     7.02372E-01     7.57059E-03     7.42460E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.14190E-05
  341     1.06262E+07     3.62283E+00    -5.82945E-01     7.42456E-01     1.31849E-05     3.18477E+10     3.54840E+06     1.64664E-04     3.52311E+08     8.16384E+00     3.12261E+00     9.67231E-01     4.34190E+00     1.01966E-02     2.25322E-26     7.07366E-01     7.57059E-03     7.42460E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.14342E-05
  342     1.09212E+07     3.62296E+00    -5.88651E-01     7.42456E-01     1.37649E-05     3.18496E+10     3.54963E+06     2.04242E-04     3.52312E+08     8.17374E+00     3.14166E+00     9.60321E-01     4.34813E+00     1.01966E-02     2.32802E-26     7.12455E-01     7.57058E-03     7.42460E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.14514E-05
  343     1.12315E+07     3.62311E+00    -5.94341E-01     7.42456E-01     1.43415E-05     3.18633E+10     3.54895E+06     2.36204E-04     3.52316E+08     8.19385E+00     3.15745E+00     9.53371E-01     4.35444E+00     1.01966E-02     2.39572E-26     7.17649E-01     7.57058E-03     7.42460E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.14709E-05
  344     1.15587E+07     3.62329E+00    -6.00013E-01     7.42456E-01     1.43988E-05     3.19098E+10     3.54360E+06     2.56834E-04     3.52325E+08     8.23994E+00     3.16575E+00     9.46372E-01     4.36084E+00     1.01966E-02     2.45682E-26     7.22956E-01     7.57058E-03     7.42460E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.14933E-05
  345     1.19048E+07     3.62351E+00    -6.05664E-01     7.42456E-01     1.41459E-05     3.19870E+10     3.53362E+06     2.68319E-04     3.52340E+08     8.31193E+00     3.16630E+00     9.39312E-01     4.36734E+00     1.01966E-02     2.51250E-26     7.28390E-01     7.57057E-03     7.42460E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.15190E-05
  346     1.22723E+07     3.62375E+00    -6.11290E-01     7.42455E-01     1.39434E-05     3.18949E+10     3.54532E+06     3.29738E-04     3.52328E+08     8.25859E+00     3.19758E+00     9.32178E-01     4.37396E+00     1.01966E-02     2.56123E-26     7.33964E-01     7.57057E-03     7.42461E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.15489E-05
  347     1.26642E+07     3.62405E+00    -6.16886E-01     7.42455E-01     1.41501E-05     2.31214E+10     4.48584E+06     7.54218E-04     3.51408E+08     5.09621E+00     5.60561E+00     9.24954E-01     4.38072E+00     1.01966E-02     2.58926E-26     7.39697E-01     7.57057E-03     7.42461E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.15838E-05
  348     1.30844E+07     3.62438E+00    -6.22446E-01     7.42455E-01     1.51011E-05     2.33834E+10     4.47403E+06     7.82097E-04     3.51415E+08     5.14094E+00     5.62121E+00     9.17619E-01     4.38764E+00     1.01966E-02     2.59499E-26     7.45610E-01     7.57056E-03     7.42461E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.16250E-05
  349     1.35379E+07     3.62478E+00    -6.27960E-01     7.42454E-01     1.55845E-05     2.36845E+10     4.45718E+06     8.11666E-04     3.51427E+08     5.19670E+00     5.61825E+00     9.10145E-01     4.39474E+00     1.01966E-02     2.60177E-26     7.51733E-01     7.57056E-03     7.42461E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.16741E-05
  350     1.40313E+07     3.62525E+00    -6.33416E-01     7.42454E-01     1.59297E-05     2.39570E+10     4.44170E+06     8.43207E-04     3.51438E+08     5.25032E+00     5.62010E+00     9.02496E-01     4.40207E+00     1.01966E-02     2.52542E-26     7.58104E-01     7.57055E-03     7.42461E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.17337E-05
  351     1.45740E+07     3.62581E+00    -6.38795E-01     7.42454E-01     1.62958E-05     1.98656E+10     4.86083E+06     8.49559E-04     3.50971E+08     4.53122E+00     7.49912E+00     8.94621E-01     4.40968E+00     1.01965E-02     2.61992E-26     7.64777E-01     7.57054E-03     7.42462E-01     1.49078E+33     1.14635E-04     0.00000E+00     2.18072E-05
